,text,author_id
8,#Caps have now notched a PPG in eight of last nine games.,19333454
9,"#Caps get one off the rush on the PP, Milano setting up Johansson to make it 2-1. They still have 93 seconds worth of extra man time with which to work. #CapsKraken",19333454
10,"Olekisak comes up high on Alexeyev, drops him. It's a five-minute major as of now, but they're taking another look to be sure. And the review is a match penalty for an illegal check to the head. #Caps to a 5-minute all you can eat PP at 9:48 of 2nd in 1-1 game. #CapsKraken",19333454
11,"Mantha gets the goal, which is fitting because he has been robbed on great chances on more than a few occasions this season. Irwin picks up his first point of season and Alexeyev notches first point of his NHL career on #Caps' first goal of game.",19333454
12,"Looks like it will be Eller's goal, or maybe even Mantha's. But Irwin kept puck in adroitly earlier in the shift and got it through for the favorable bounce. #CapsKraken",19333454
13,"Irwin's shot from right point clanks off some boots and goes in to tie it up a1-1, 5:20 into the second. #CapsKraken",19333454
14,"Caps turned in a strong first period, but they go to the room down 1-0 after 20. #CapsKraken",19333454
15,"Kraken scores first, winning an o-zone draw and going up 1-0 on a Larsson left point shot thru traffic. Might have been deflected. #CapsKraken",19333454
16,"#Caps' lines vs. SEA:
8-Ovechkin, 17-Strome, 73-Sheary
15-Milano, 92-Kuznetsov, 77-Oshie 
90-Johansson, 20-Eller, 39-Mantha
59-Protas, 26-Dowd, 21-Hathaway

56-Gustafsson, 74-Carlson
57-van Riemsdyk, 3-Jensen
27-Alexeyev, 52-Irwin

Lindgren vs. Grubauer. #CapsKraken",19333454
17,"SKATE SHAVINGS - News and Notes From #Caps' Morning Skate - Caps seek a better 60-minute outing in second crack at Kraken, aiming to string for third straight win, Lindgren starts, more: https://t.co/P4LPWzt8fF",19333454
18,#Caps Come Home to Host Kraken - Caps seek third straight win on Friday night against Seattle: https://t.co/2jBQ47P92t,19333454
19,"#Caps Finish With Flourish in Philly - Caps head home from longest trip of season with consecutive wins, Ovechkin creeps closer to 800 and to Gretzky's mark: https://t.co/eRkcErzfee",19333454
20,"Ovechkin with a second ENG in the waning seconds and it’s a 4-1 final. Ocho is at 795 now and the #caps will come home with a 3-2-1 mark for the trip, but only long enough to do laundry and host Seattle.",19333454
21,Ovechkin with an ENG with 1:35 left to make it 3-1 #Caps. That’s 794 for the captain. #CapsFlyers,19333454
22,"Gustafson for delay of game at 11:01 of third. #Caps to PK, seeking to protect 2-1 lead.",19333454
23,Strome puts #Caps up 2-1 with a deft deflection of a Carlson right point shot at 9:19 of third. Fourth line with a good job of setting the table in then o-zone. #CapsFlyers,19333454
24,"#Caps and Flyers are all even at 1-1 after two periods from Philly. The two teams have traded power-play goals, Hayes for Philly in the 1st and Oshie for the Caps in the 2nd. #CapsFlyers",19333454
25,Oshie one-timer from the slot on the PP ties the game at 1-1 at 3:51 of the 2nd. Strome teed him up for second game in a row. #CapsFlyers,19333454
26,"#Caps now heading to their fourth power play of the night at 2:21 of 2nd. JVR boxed for tripping Jensen. Caps trail, 1-0. #CapsFlyers",19333454
27,"MacEwen boxed for tripping TVR at 19:49 of 1st. #Caps to PP for third time, down 1-0 after 20 minutes of play. They'll open the 2nd with 1:50 worth of power play time. #CapsFlyers",19333454
28,Hayes shot from center point finds puchase behind Lindgren at 15:46 of 1st. The PPG gives Flyers a 1-0 lead. #CapsFlyers,19333454
29,"Sheary for hooking at 14:16 of 1st, putting Philly on its second PP of the first frame, right after the TVTO. #CapsFlyers",19333454
30,#Caps to the PP at 11:05 of 1st in a 0-0 game. Seeler for hooking Kuznetsov. #CapsFlyers,19333454
31,Oshie heads off for hooking at 4:19 of the 1st. #Caps to the PK in a 0-0 game. #CapsFlyers,19333454
32,"Think I screwed that up, actually. They've got two righties on the second pair and two lefties on the third, as you note, but believe its actually gonna be 27-52 third pair, but as always, we shall see. https://t.co/WHmFuIqkTe",19333454
33,"#Caps' lines/pairs in PHI:
8-Ovechkin, 17-Strome, 73-Sheary
15-Milano, 92-Kuznetsov, 77-Oshie 
90-Johansson, 20-Eller, 39-Mantha
59-Protas, 26-Dowd, 21-Hathaway

56-Gustafsson, 74-Carlson
57-van Riemsdyk, 3-Jensen
52-Irwin, 27-Alexeyev

Lindgren vs. Hart. #CapsFlyers",19333454
34,"SKATE SHAVINGS - News and Notes From #Caps' Morning Skate - Caps seek winning trip in Wednesday finale in Philly, Lindgren makes first set of consecutive starts with Caps, more: https://t.co/wkch7WeXGY",19333454
35,"Saw that yesterday. If I’m in town, I’m in for sure. https://t.co/KAvxEDPRoj",19333454
36,#Caps Reach Journey's End in Philly - Caps finish longest road trip of season on Wednesday night vs. Flyers: https://t.co/lDkgUWfG5h,19333454
37,"at Ted’s Bulletin in Ballston and I was having a [crappy] day. And Lou was taking a poop and that song came on in the bathroom, and I kind of just kind of looked up and said, ‘Okay, all right, that’s a good sign. I can clean that up.’” 3/3",19333454
38,"Naturally, I asked Dowd if he heard it. He did not. His reply wasn’t conducive to inclusion in the written recap, but it’ll work here: “No, I didn’t. That’s a good [bleeping] sign. I like that. The last time that happened, I was in the bathroom with [son] Louie ... 2/3",19333454
39,"Story time. At tonight's WAS-EDM game, Oilers had a band playing snippets of songs at stoppages, and they were excellent. Maybe a shift before Dowd's GWG, band played Paul Simon's ""You Can Call Me Al,"" from his 1986 LP, Graceland. #Caps fans know that's Dowd's goal song. 1/3",19333454
40,"#Caps Overcome Adversity and Oilers, 3-2 - Missing eight players from their lineup, Caps rally to tie twice and claim two points on Dowd's third-period goal: https://t.co/rU3cqZ0JcR",19333454
41,#Caps get out of Edmonton with a much-needed 3-2 win. Off to Ohilky for trip finale. #CapsOilers,19333454
42,"Protas gets a second breakaway in the third period, turns and feeds late guy Nic Dowd, and the latter buries it at 7:13 for a 3-2 #Caps lead, their first of the night. #CapsOilers",19333454
43,#Caps and Oilers are all even at 2-2 after 40. Caps were up a goal after two in Seattle and down a goal ast same juncture in Calgary; got just one point from those two tilts. They need to find a way to squeeze two points out of this one.,19333454
44,Oshie bags a PPG from the bumper spot with two ticks left on the Boucahrd call. It's a 2-2 game with 3:05 left in 2nd. #CapsOilers,19333454
45,"Carlson turnover at the line results in a McDavid breakaway goal, shorthanded, at 15:25. #Caps still with 1:32 of PP time, and they now trail 2-1. #CapsOilers",19333454
46,Bouchard boxed for a cross-check on Gustafsson at 14:57 of 2nd in a 1-1 game. #Caps to the PP for third time in a 1-1 game. #CapsOilers,19333454
47,Milano with the solo helper. https://t.co/cOp4BMpFuX,19333454
48,"Eller was robbed twice in the first, but he gets one to go here with some slick stickhandling in front, tying the game at 1-1 at 7:25 of 2nd. Would have been a penalty if he hadn't scored, too. #CapsOilers",19333454
49,"Barrie is boxed for tripping Mantha at 3:18 of 2nd. Down 1-0, #Caps to PP for second time. #CapsOilers",19333454
50,Oilers go up 1-0 on a Kulak center point drive thru traffic at 1:44 of the 2nd. #CapsOilers,19333454
51,"#Caps have been docked another shot at 2nd is about to get underway. As it stands now, they had 22 shots in 1st, tied for their most in a period this season.",19333454
52,"And virtually as soon as I Tweeted that about the shot total, the local powers that be have adjusted the #Caps' total down to 23, which is still a single-period high for the season.",19333454
53,"#Caps and Oilers are 0-0 after 20 from Rogers Place. Caps with a single-period season high of 24 shots on net in the 1st; they previously had 22 in back-to-back games at Florida and St. Louis, respectively, last month. #CapsOilers",19333454
54,Kuznetsov for tripping at 11:18. #Caps to the PK. #CapsOilers,19333454
55,Nurse goes off for interference on Jensen at 7:01 of 1st. #Caps to the PP in a 0-0 game. #CapsOilers,19333454
56,"Caps' lines/pairs in EDM:
8-Ovechkin, 17-Strome, 73-Sheary
15-Milano, 92-Kuznetsov, 77-Oshie 
90-Johansson, 20-Eller, 39-Mantha
59-Protas, 26-Dowd, 21-Hathaway

56-Gustafsson, 74-Carlson
57-van Riemsdyk, 3-Jensen
27-Alexeyev, 52-Irwin

Lindgren vs. SKinner. #CapsOilers",19333454
57,"SKATE SHAVINGS - News and Notes From #Caps' Morning Skate - Caps seek to create and generate offense as they head into the final third of a six-game road journey, Lindgren starts, more: https://t.co/pp1Zo8mZau",19333454
58,"#Caps Clash with Oilers - Ailing Caps take on Oilers in Edmonton, finishing the Western Canada portion of their six-game road trip: https://t.co/egIkQn4N6u",19333454
59,"#Caps Fall to Flames, 5-2 - Caps lose game and a pair of important players on Saturday night in Calgary: https://t.co/1k3nb2Dte0",19333454
60,Dube ENG will make it a 5-2 final. #Caps fall to 1-2-1 on trip. Off to Edmonton for Monday game with Oilers.,19333454
61,Carlson scores at 4v4 with 1:06 left to make it 4-2.,19333454
62,Mangiapane with his second of the night makes it 4-1 with 5:26 left.,19333454
63,Ruzicka scores on a breakaway with 6:21 left to make 3-1.,19333454
64,"Huberdeau to the box for tripping in o-zone at 5:27 of 3rd. Trailing 2-1, #Caps to pp for third time. #CapsFlames",19333454
65,"Two key performers out for the remainder of the evening, and with the #Caps down a goal headed to the third. https://t.co/ssYtm7ieu6",19333454
66,"#Caps are down 2-1 after 40; a Mangipane goal in the second minute of the 2nd is the difference. Of greater concern at the moment are the respective conditions of Fehervary and Kuemper, neither of whom was on bench at period's end. #CapsFlames",19333454
67,Lindgren entering the game for #Caps with 3:51 left in 2nd. #CapsFlames,19333454
68,"Jensen for interference at 12:25 of 2nd. Down 2-1, #Caps to their first PK mission of the night. #CapsFlames",19333454
69,Fehervary down the tunnel after taking a hit from Lucic. #CapsFlames,19333454
70,Flames regain lead at 1:35 of 1st on a Mangiapane shot from low in the right circle. #CapsFlames,19333454
71,#Caps and Flames are 1-1 after 20 minutes of play from Calgary. #CapsFlames,19333454
72,"#Caps come up with their own snipe from the right circle, from Sheary on the PP with 33.1 seconds left in the 1st. It's 1-1. #CapsFlames",19333454
73,"Dube to the box at 18:27 for roughing in the o-zone. Both Calgary penalties in o-zone, both drawn by Dowd. #CapsFlames",19333454
74,Coleman puts Flames up top 1-0 with a snipe under the bar from right circle at 18:03. #CapsFLames,19333454
75,Kadri off for hi-sticking Dowd at 13:11 of 1st in a 0-0 game. #Caps to game's first PP. #CapsFlames,19333454
76,"SKATE SHAVINGS - News and Notes From #Caps' Morning Skate - Ovechkin laces blades for 1,300th time tonight in game vs. Flames, the special spotlight of HNIC, Kuemper starts, more: https://t.co/h5rZRnHQLe",19333454
77,#Caps Continue Trip in Calgary - Caps take on Flames in a Saturday night tilt from north of the border: https://t.co/0uueSlQBZ0,19333454
78,"As noted last night, #Caps have put crooked number on board in 1st period four times this season, all on road. They've done so in last two games and first two road games, winning only one of the four (1-2-1), because they failed to score after 1st in three of the four.",19333454
79,"#Caps Fall to Seattle in OT, 3-2 - Unable to build on an early two-goal lead, Caps take point when Beniers completes Kraken comeback early in overtime: https://t.co/VQOv7cZdTo",19333454
80,Beniers wins it for Kraken just seven seconds into OT. Off to Calgary. #CaosKraken,19333454
81,"Heading to OT here in Seattle. #Caps with the first two and Kraken with the last two, and it’s 2-2. #CapsKraken",19333454
82,Gourde ties it with 2:27 left. It’s 2-2. #CapsKraken,19333454
83,#Caps to PP with 2-1 lead and 7:45 left.,19333454
84,"Leading 2-1 early in third, #Caps to a power play on a clean sheet at :49 of 3rd. Schwartz for hooking Sheary. #CapsKraken",19333454
85,"#Caps were up two after one, and their lead is trimmed to one after two, leading the Kraken 2-1 after 40. #CapsKraken",19333454
86,"Kraken crashes in on the PP, Schwartz scoring on a membership bounce off the back wall at 13:28. It's a 2-1 game. #CapsKraken",19333454
87,"Kuznetsov for hooking at 13:12 of 2nd. Up 2-0, #Caps to their second PK mission of the night. #CapsKraken",19333454
88,"Gourde goes off for holding Eller at 4:01 of 2nd. Leading 2-0, #Caps to PP for second time tonight. #CapsKraken",19333454
89,"Kraken to the PP at :35 of 2nd. Kuemper for tripping Tanev, and Milano will serve it. Up 2-0, #Caps to the PK. #CapsKraken",19333454
90,"#Caps put a crooked number on the board in 1st period fror second straight game, taking a 2-0 lead to room after 20. It's their fourth 1st frame crooked number of season, all four on road. #CapsKraken",19333454
91,Sheary scored the #Caps' second goal while filling in for Oshie in the bumper spot on the PP; Oshie still serving his fighting major. #CapsKraken,19333454
92,"#Caps take 2-0 lead on the PP with some sublime puck movement, culminating in a Sheary shot and goal from slot at 14:04. #CapsKraken",19333454
93,"Up 1-0, #Caps to the game's first PP at 12:56 of the 1st. Eberle for tripping TVR in the o-zone. #CapsKraken",19333454
94,Oshie and Gourde drop mitts and go at it at 10:39 of the 1st. They'll each sit out for the next five. #CapsKraken,19333454
95,Fehervary with his second goal of the season and the trip at 7:36 of 1st. This one is a left point drive that gives the #Caps a 1-0 lead. #CapsKraken,19333454
96,"#Caps' lines/pairs in SEA:
8-Ovechkin, 17-Strome, 73-Sheary
15-Milano, 92-Kuznetsov, 77-Oshie
90-Johansson, 20-Eller, 39-Mantha
59-Protas, 26-Dowd, 21-Hathaway

56-Gustafsson, 74-Carlson
42-Fehervary, 3-Jensen
52-Irwin, 57-van Riemsdyk

Kuemper vs. Grubauer. #CapsKraken",19333454
97,"SKATE SHAVINGS - News and Notes From #Caps' Morning Skate - Caps kick off December in Seattle vs. high-octane Kraken attack, Kuemper seeks fourth straight victory, more: https://t.co/JVPWN5zy3D",19333454
98,"#Caps Take on Kraken - Winners of three of last four, Caps aim to keep rolling in Seattle on Thursday: https://t.co/6euSFvQcJz",19333454
99,"#Caps Overwhelm Canucks, 5-1 - Ovechkin makes more history as Caps end road slide with convincing win in Vancouver: https://t.co/Vt0kSHuItj",19333454
0,@Mirsha @DMC_Ryan Sony still showed things coming to PlayStation and they are the main ones blocking the deal I don't understand.,1093701005064241152
1,@xboxbrand101 @DMC_Ryan @XboxP3 Microsoft legal and financial team are busy. What does their games studios producing games to showcase have to do with that remember the 12tf monster was announced their.,1093701005064241152
2,@DMC_Ryan Instead of caring about what studios Microsoft buys care about what current Microsoft studios ls producing.,1093701005064241152
3,@GT_ICON Because condoms are trash.,1093701005064241152
4,@dejamarrrie Beating your dick to what? https://t.co/ZSklPcZLXx,1093701005064241152
5,@PMS_Jordan You stay winning since final fantasy won best on going game 👀,1093701005064241152
6,@DomVHarris 23 ??? https://t.co/p08ITBWBur,1093701005064241152
7,@GT_ICON Your secret safe with me https://t.co/kkBPRA2fYA,1093701005064241152
8,@MldGhost @HardcoreMetal89 Yeah and didn't gate keep it like Microsoft did Bethesda.,1093701005064241152
9,@FSAPOJake @JMaine518 🤢🤮,1093701005064241152
10,@moatxsx Just so you know that is what Sony is accusing them of doing so if they do that they will be proven right. Just FYI,1093701005064241152
11,@GT_ICON Horizon forbidden West showed more impoverishment than death stranding 2 so far,1093701005064241152
12,@ty_hotcommodity Yeah my wife just going to have to though through the post mortem depression.,1093701005064241152
13,@JMaine518 Nah ion wanna hear about ponies no more this is crazy https://t.co/YUfejbnupd,1093701005064241152
14,@kidsmoove @FTC @JoeBiden Is is hilarious 😆😆,1093701005064241152
15,@KnewYokio @JMaine518 I'm rooting for you.,1093701005064241152
16,@ShermanBMason This bitch watch me get stomped several times I'm like she not over it yet.,1093701005064241152
17,New duo since Steph and Klay https://t.co/rWk4UVmt23,1093701005064241152
18,"RT @RoyalBoyle78: M.J. didn’t have to beat the greatest team assembled because he was on the best team ever assembled! 

Also 72-10 with a…",1093701005064241152
19,@thecreamindemon Patch 6 of the world disaster update.,1093701005064241152
20,"RT @GoodGameKofi: I said it once and I'll say it again. 

Sony is doing what they suppose to do! They're using their power/ influence to pr…",1093701005064241152
21,@GT_ICON @Sir_Real_One That's what I want to know 😂,1093701005064241152
22,@GT_ICON @Sir_Real_One I know he did indeed invent that type but I was kicking Kanye when he down because microphone was invented well before Hitler at least the general concept.,1093701005064241152
23,@Sir_Real_One Not to be that guy but https://t.co/PLfmE5emML,1093701005064241152
24,@Goddess0shun Just cooking on TL https://t.co/OpvM8Eff2M,1093701005064241152
25,@Durrtydoesit @stranded_n1nja I was the same way😂,1093701005064241152
26,@hard8_times I was 4 years old when theses things were popping 😂,1093701005064241152
27,@MldGhost Then it won't need gamepass https://t.co/CB8AFqcXxt,1093701005064241152
28,@saniahmarie13 @ThaLovelyOne___ Every single day,1093701005064241152
29,@tomwarren @Nethilez So they do plan on making it exclusive.,1093701005064241152
30,@duplakappa If Microsoft has all this money they could have easily out bid Sony to get deals like this but hey,1093701005064241152
31,@JsBlackfrost The way homie got up 🤣🤣🤣,1093701005064241152
32,@AndreaPichinini Andrea my sister in console warrior y'all was not paying for $15 Indie games let alone a $60 game unless it was in gamepass. 🤣,1093701005064241152
33,@melandavids Finally a debate I can get behind.,1093701005064241152
34,@Romudeth It kinda goes without saying.,1093701005064241152
35,"RT @EverBlessAsh: Social media aside, almost every black man I know in real life prefers black women.",1093701005064241152
36,@Guerrilla Yoo I want this,1093701005064241152
37,@Goddess0shun @mukumoya 🤣🤣🤣,1093701005064241152
38,@TheAshenLuca They might raise the price for game pass.,1093701005064241152
39,@JMaine518 Gamepass will increase too,1093701005064241152
40,@moatxsx Every single game 🙄 https://t.co/V7J6LjYeVM,1093701005064241152
41,Oh boy 😂😂😂🤣 https://t.co/C7YTVN27rE,1093701005064241152
42,@reaver_troll @Nick_Marseil Oh boy this $70 game shit all y'all cry about 🙄,1093701005064241152
43,@EnragedApostate @RBReich That's what hurts capitalism is the greed.,1093701005064241152
44,@BleacherReport @StephenCurry30 @SInow @ari_fararooy He limitless range on uranium 😂,1093701005064241152
45,@MldGhost @NikoMueller I believe these games will launch this year now it's going to be blow for blow.,1093701005064241152
46,@MldGhost @OGG1993 Sure but Sony never said this https://t.co/XdGbfsTB6V,1093701005064241152
47,@PMS_Jordan Facts 🤣,1093701005064241152
48,@PMS_Jordan It's out ?,1093701005064241152
49,@CS11__ So you still understand the date.,1093701005064241152
50,@OfficiallyIce If I get exposed like this on Twitter I'm changing my identity. 🤣🤣,1093701005064241152
51,Facts https://t.co/y2BG97CybB,1093701005064241152
52,@Joeybatz35 Nah the original mw2 lobbies should be covered on the history channel.,1093701005064241152
53,@Bubbleupz @NakiaGTM Yeah it would benefit me if it was another guy if I was bi or into swinging. And vice versa if my lady isn't bi then I wouldn't even suggest it.,1093701005064241152
54,@NakiaGTM 3somes only works if your girl is into girls,1093701005064241152
55,@ObjdaOriginal Because he's https://t.co/S5zoOji4q5,1093701005064241152
56,@medster101 https://t.co/iGa61pyfa2,1093701005064241152
57,@KnewYokio What happened bro?,1093701005064241152
58,@SimplyBlessingg They all don't like that boyfriend,1093701005064241152
59,@AndreaPichinini 🤣🤣🤣,1093701005064241152
60,"@GT_ICON ""the human version of Mark Zuckerberg"" nah I'm Dead 🤣🤣🤣",1093701005064241152
61,@SaycheeseDGTL Black people Really don't have intellectual conversations anymore,1093701005064241152
62,"RT @BiteSizeRi: @victavious3 @SaycheeseDGTL ALWAYS ! It’s like the only topic mfs know is body count, 50/50, marriage, bw/bm dating other r…",1093701005064241152
63,@__phats @RBizzle7 @BornAKang Jack Bauer could not got this out of me.,1093701005064241152
64,@imuqMpumi @BornAKang This actually happened in the anime 🤣,1093701005064241152
65,@Goddess0shun 2 to 3 times a week is healthy. The only time it reduces if y'all have kids,1093701005064241152
66,@PMS_Jordan I'm amd because I'm on a console 😂,1093701005064241152
67,@TheAshenLuca @I_DO_JUEGOS High key 🤣🤣🤣,1093701005064241152
68,@LioUrKing 🤣 link https://t.co/a4H1WRcMGR,1093701005064241152
69,@keatingssixth I feel like the black community are only community that emphasizes interracial dating than any other group of people.,1093701005064241152
70,@KnewYokio Ion know if I could trust what you say after your saints row review 👀,1093701005064241152
71,@PrinceyPls Man black PEOPLE are the only group that are self conscious of the race they date/marry,1093701005064241152
72,@JayTisdale5 @Savy2Smooth @corporatebad_di @MikeBaggz Did she marry them?,1093701005064241152
73,@mortonuk2005 @MldGhost @Alejandroid1979 Sony still makes revenue from the game even if Microsoft owns Activision what part of that y'all don't understand.,1093701005064241152
74,@BrittneyJonesXX Did you say trey songz knocked you up,1093701005064241152
75,@bilboswaggends Huh?. This isn't the military 😂🤣,1093701005064241152
76,@JayTisdale5 @Savy2Smooth @corporatebad_di @MikeBaggz Bill Russell first wife was black,1093701005064241152
77,@upgradeustan @Savy2Smooth @corporatebad_di @MikeBaggz Michael Jordan first wife was black and he had three kids with her and was married 17 years. I can't speak for the other 2,1093701005064241152
78,@GT_ICON Oh I pay $9.99 for YouTube premium and YouTube music is included.,1093701005064241152
79,@GT_ICON I got godfathered in with the YouTube music and YouTube premium bundle so I don't know how much YouTube premium cost.,1093701005064241152
80,@Kkoz66 So explain it to me then because Sony still makes money if the game is being sold on there platform and last time I checked between the two platform COD sells more on playstation. So the revenue they would get from owning cod will be mostly from PS. So will still see revenue.,1093701005064241152
81,@Kkoz66 @MldGhost @Alejandroid1979 Ok spending $70 billion for things to remain the same sounds like an L.,1093701005064241152
82,@Kkoz66 @MldGhost @Alejandroid1979 Because its still a multi platform game that Sony still sees revenue from. Sony still will make money from call of duty even if owned by Microsoft.,1093701005064241152
83,@FlockLeader_ Yo Fuck him bro,1093701005064241152
84,@ZarzaVelasquez @MldGhost @Alejandroid1979 That doesn't mean new game it's a glorified dlc that will be at a premium price,1093701005064241152
85,@ZarzaVelasquez @MldGhost @Alejandroid1979 https://t.co/zwf1QCc9DK,1093701005064241152
86,@ZarzaVelasquez @MldGhost @Alejandroid1979 Spending $100 for the vault edition call of duty is not only cheaper but a better value since call of duty is no longer annual and warzone is free so call of duty in gamepass is not W because you would spend $180 a year until the next one arrives.,1093701005064241152
87,@NostalgiaGamin6 @MldGhost @Alejandroid1979 So you would pay $180 a year for call of duty than $70 a year? Because you need gamepass ultimate to play online. And warzone is free so there is being on gamepass does not yield any advantage.,1093701005064241152
88,@MldGhost @Alejandroid1979 So spending $70 billion just for the games to stay multiplatform is a L.,1093701005064241152
89,@GoodGameKofi Remember 30 hours was too long last week now we complaining about 15 hours I hate modern gamers with a passion.,1093701005064241152
90,@wilsenal Sorry for your lost my condolences 🙏,1093701005064241152
91,@JackmoveJohnny Nah insomniac don't do that. Only naughty dog and recently god of war does that.,1093701005064241152
92,@Tiggeruppercut If you wonder why Nintendo gets away with doing below the minimum standard in gaming their fans are the reason.,1093701005064241152
93,@PMS_Jordan https://t.co/bQLYPbv3lF,1093701005064241152
94,@wilsenal PC civil war love to see it.,1093701005064241152
95,@hard8_times Crazy,1093701005064241152
96,@Dante07Sparda Still worth it,1093701005064241152
97,@PMS_Jordan This is making gpus more efficient not just brute force performance like cards like the Titan,1093701005064241152
98,"@MldGhost You said in a tweet that you wouldn't even had played 8t if it wasn't in gamepass what do you mean by ""naturally"" https://t.co/Y00KN5uXcL",1093701005064241152
99,@SheerOpulence2 I noticed black women that are like this usually always have a white bf or husband and be talking hella shit about black men who date white women.,1093701005064241152
0,"It's our World Cup Special, so I had a lot of fun chatting with our world champion @J_Warrington about nervous pisses, why he'll never wear ""fucking Gucci and shit like that"", and walking through a McDonald's drive-thru with Lucas Radebe.

#LUFC https://t.co/Bw2TsaZOUo",368577655
1,@heroboytwatty @techie_locky @Michael_TSB I've always liked DPD,368577655
2,@cmcmenamy95 https://t.co/zPl8cQfMIE,368577655
3,"RT @TheSquareBall: Troyes vs #LUFC, 2001.

A lot happened, but also a lot is about those lovely Strongbowless shirts

by @RobConlon25 

Rea…",368577655
4,RT @Copa90: Alex Scott. Legend 👑 https://t.co/YzYksVCCwj,368577655
5,"RT @samsamsamsam92: If anyone is looking for tickets for todays Rugby League World Cup Final - I’ve got 2 x tickets going cheap. 

Any RT’s…",368577655
6,@sam_alexandermc How very fucking hell.,368577655
7,WACCOE https://t.co/8FxkPGXZHx,368577655
8,"Whatever the opposite of a big game player is, it’s Sam Tomkins.",368577655
9,@sam_alexandermc https://t.co/mP2F905thG,368577655
10,"RT @TheSquareBall: The eternal joy of Willy Gnonto celebrating

When I grow up I want to be like Wilf Gnonto.

by @robconlon25 • #LUFC 

ht…",368577655
11,"RT @TheSquareBall: Tyler Adams gets it

‘Getting it’ is a strange concept at #LUFC, universally understood but difficult to define. Tyler A…",368577655
12,@Doherty7Paul @TheSquareBall Cheers Paul!,368577655
13,@samsamsamsam92 @TheSquareBall Thanks mate!,368577655
14,@leebrown_photo 😘,368577655
15,@rdholmes82 Scab.,368577655
16,"RT @TheSquareBall: “I nearly went to jail. It’s crazy.”

After staging a domestic league in secret and playing a World Cup qualifier at a m…",368577655
17,"RT @TheSquareBall: Brenden Aaronson is stealing Billy Bremner’s backheels
 
For a brief moment against Fulham, Billy Brendo was subconsciou…",368577655
18,@sam_alexandermc ‘Chips.’,368577655
19,"RT @TheSquareBall: “The police chief called me — he said, ‘I don’t know who you’ve pissed off but it’s gone pretty high up.’""

Greece conti…",368577655
20,"RT @GreekRL: Biggest 🇬🇷 Rugby League FAQ: Why was Rugby League illegal in Greece❓
Here is a deep insight into how and why.
We are (beyond)…",368577655
21,"RT @TheSquareBall: The Square Ball x Admiral away shirt!

We've teamed up with @admiral1914 to make a shirt inspired by our new friends at…",368577655
22,"@SJJLeeds I did visit Rosario just before the pandemic but didn't get the chance to go to a game, so it's definitely on the bucket list to return!",368577655
23,"RT @daphnenews: This story by @robconlon25 is nuts: Greece's rugby team (yes, we have one) plays for the 1st time in the World Cup + yet, u…",368577655
24,"RT @TheSquareBall: “It’s no fun being rebels” — the story of rugby league against the law in Greece

Police shutting down games. A domestic…",368577655
25,@TomJamesBrook Cheers mate! Did text my mate during The Great Beeston Blackout of 2022 earlier today that it felt like being back in Valencia airport on the way home.,368577655
26,@HarteandSoul I really enjoyed his answer to that question.,368577655
27,"RT @TheSquareBall: TSB, Season 33, Issue 03!
_
The mag will be on sale for the game with Arsenal, who we are definitely going to beat, righ…",368577655
28,"@CraftyCoughlan I'm generally between a medium and large, and wear a large in that. They're not a super tight fit but I'm also an expert in accidentally shrinking my clothes in the wash so go on the safe side!",368577655
29,@GlenH84 You won’t regret it!,368577655
30,"RT @TheSquareBall: 19 again: one more time with Pablo Hernandez  

The last time @RobConlon25 saw Pablo play live was #LUFC vs Huddersfield…",368577655
31,@Swafters Cheers Ian!,368577655
32,@VScuffedDog @TheSquareBall Not had a wash since,368577655
33,Fucking hell. https://t.co/dG087wLLZa,368577655
34,@LeethalWood Pesky restraining order is still applicable in Castellon,368577655
35,@HarteandSoul Unfortunately I was shaking that much I let go of him as quickly as possibly in embarrassment,368577655
36,And that’s just the way it is now https://t.co/c2LV9MvxoT,368577655
37,"RT @rdholmes82: My fellow #LUFC mates…we are  running the London Marathon tomorrow for the amazing @HywoodMartin &amp;@MDUK_News

Any donation,…",368577655
38,"RT @TheSquareBall: TSB Guide to Tom Lees being wanted by the Serbian police
 
It's always the ones you least expect.

by @robconlon25 • #LU…",368577655
39,@influencersitw https://t.co/vIFKvlDlvE,368577655
40,"RT @RobertEarnshaw: Even though I have never done it in my life,I am fully confident in my ability to count to 1000",368577655
41,what a weekend https://t.co/bPtL8stc6U,368577655
42,LET THEM SCORE AGAIN SO SMITH CAN HAVE ANOTHER GO @leedsrhinos https://t.co/xJCNSTXeZO,368577655
43,"RT @TheSquareBall: Ups and downs with Rudy Austin

Is there a more 'Rudy Austin' story than the day he scored a free-kick from the halfway…",368577655
44,@FINGEYMAJIG Thanks mate!,368577655
45,@ModernLepra Thanks for all your help again mate!,368577655
46,"RT @TheSquareBall: After churning through four managers last year, #Newells have sacked their first of 2022 and have let two interim coache…",368577655
47,"RT @TheSquareBall: The Square Ball magazine, season 33, issue 2: this was printed last week and due on sale at the Forest game. It's a very…",368577655
48,"@Robbo_87_ 😂 ffs.

Rothwell’s answer to ‘how many people does it take to change a lightbulb?’",368577655
49,@jonbuk2 🤥,368577655
50,@kimber_band The joy of pessimism!,368577655
51,@kimber_band All the Wigan lads did. Done it loads against us now. Delicious.,368577655
52,Sam Tomkins with another big game performance for Leeds tonight. Always liked him.,368577655
